Symbol,Name,LastSale,MarketCap,IPOyear,Sector,industry,Summary Quote
SNV^D,Synovus Financial Corp.,26.24,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/snv^d
SNV^E,Synovus Financial Corp.,26.21,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/snv^e
GJP,"Synthetic Fixed-Income Securities, Inc.",23.7,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/gjp
GJR,"Synthetic Fixed-Income Securities, Inc.",22.13,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/gjr
GJT,"Synthetic Fixed-Income Securities, Inc.",19.55,n/a,n/a,Finance,Finance: Consumer Services,https://old.nasdaq.com/symbol/gjt
SYY,Sysco Corporation,60.86,$31B,n/a,Consumer Non-Durables,Food Distributors,https://old.nasdaq.com/symbol/syy
SYX,Systemax Inc.,29.14,$1.09B,n/a,Capital Goods,Industrial Machinery/Components,https://old.nasdaq.com/symbol/syx
TWND,Tailwind Acquisition Corp.,9.67,n/a,2020,Finance,Business Services,https://old.nasdaq.com/symbol/twnd
TWND.U,Tailwind Acquisition Corp.,n/a,n/a,2020,n/a,n/a,https://old.nasdaq.com/symbol/twnd.u
TWND.WS,Tailwind Acquisition Corp.,n/a,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/twnd.ws
TWN,"Taiwan Fund, Inc. (The)",24.78,$185.37M,1986,n/a,n/a,https://old.nasdaq.com/symbol/twn
TSM,Taiwan Semiconductor Manufacturing Company Ltd.,91.41,$474.06B,1997,Technology,Semiconductors,https://old.nasdaq.com/symbol/tsm
TAK,Takeda Pharmaceutical Company Limited,16.7,$52.22B,2018,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/tak
TAL,TAL Education Group,71.23,$42.77B,n/a,Consumer Services,Other Consumer Services,https://old.nasdaq.com/symbol/tal
TALO,"Talos Energy, Inc.",5.81,$424.26M,2018,Energy,Oil & Gas Production,https://old.nasdaq.com/symbol/talo
SKT,"Tanger Factory Outlet Centers, Inc.",7.08,$661.78M,1993,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/skt
TPR,"Tapestry, Inc.",24.32,$6.75B,n/a,Consumer Non-Durables,Apparel,https://old.nasdaq.com/symbol/tpr
NGLS^A,Targa Resources Partners LP,23.24,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/ngls^a
TRGP,"Targa Resources, Inc.",16.95,$3.95B,2010,Public Utilities,Natural Gas Distribution,https://old.nasdaq.com/symbol/trgp
TGT,Target Corporation,161.5,$80.85B,n/a,Consumer Services,Department/Specialty Retail Stores,https://old.nasdaq.com/symbol/tgt
TARO,Taro Pharmaceutical Industries Ltd.,57.46,$2.2B,n/a,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/taro
TTM,Tata Motors Ltd,9.49,$6.83B,n/a,Capital Goods,Auto Manufacturing,https://old.nasdaq.com/symbol/ttm
TCO,"Taubman Centers, Inc.",32.87,$2.03B,1992,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/tco
TCO^J,"Taubman Centers, Inc.",22.03,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/tco^j
TCO^K,"Taubman Centers, Inc.",21.76,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/tco^k
TMHC,Taylor Morrison Home Corporation,24.62,$3.2B,2013,Capital Goods,Homebuilding,https://old.nasdaq.com/symbol/tmhc
TRP,TC Energy Corporation,38.83,$36.5B,n/a,Public Utilities,Natural Gas Distribution,https://old.nasdaq.com/symbol/trp
TCP,"TC PipeLines, LP",27.5,$1.96B,n/a,Public Utilities,Natural Gas Distribution,https://old.nasdaq.com/symbol/tcp
TSI,"TCW Strategic Income Fund, Inc.",5.635,$269.05M,n/a,n/a,n/a,https://old.nasdaq.com/symbol/tsi
TEL,TE Connectivity Ltd.,105.3,$34.82B,n/a,Technology,Electronic Components,https://old.nasdaq.com/symbol/tel
TISI,"Team, Inc.",5.59,$171.21M,n/a,Consumer Services,Other Consumer Services,https://old.nasdaq.com/symbol/tisi
FTI,TechnipFMC plc,5.81,$2.61B,n/a,Energy,Metal Fabrications,https://old.nasdaq.com/symbol/fti
TECK,Teck Resources Ltd,14.65,$7.78B,n/a,Basic Industries,Mining & Quarrying of Nonmetallic Minerals (No Fuels),https://old.nasdaq.com/symbol/teck
TK,Teekay Corporation,1.76,$177.95M,n/a,Transportation,Marine Transportation,https://old.nasdaq.com/symbol/tk
TGP,Teekay LNG Partners L.P.,10.7,$930.31M,2005,Consumer Services,Marine Transportation,https://old.nasdaq.com/symbol/tgp
TGP^A,Teekay LNG Partners L.P.,24.9,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/tgp^a
TGP^B,Teekay LNG Partners L.P.,23.02,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/tgp^b
TNK,Teekay Tankers Ltd.,9.85,$331.95M,2007,Consumer Services,Marine Transportation,https://old.nasdaq.com/symbol/tnk
TGNA,TEGNA Inc.,13.17,$2.88B,n/a,Consumer Services,Broadcasting,https://old.nasdaq.com/symbol/tgna
TRC,Tejon Ranch Co,13.64,$357.77M,n/a,Finance,Real Estate,https://old.nasdaq.com/symbol/trc
HQH,Tekla Healthcare Investors,21.01,$905.17M,1987,n/a,n/a,https://old.nasdaq.com/symbol/hqh
THQ,Tekla Healthcare Opportunies Fund,18.78,$776.37M,2014,n/a,n/a,https://old.nasdaq.com/symbol/thq
HQL,Tekla Life Sciences Investors,17.75,$417.03M,1992,n/a,n/a,https://old.nasdaq.com/symbol/hql
THW,Tekla World Healthcare Fund,14.59,$439.19M,2015,n/a,n/a,https://old.nasdaq.com/symbol/thw
TDOC,"Teladoc Health, Inc.",206.14,$29.82B,2015,Health Care,Medical/Nursing Services,https://old.nasdaq.com/symbol/tdoc
TEO,Telecom Argentina Stet - France Telecom S.A.,6.77,$2.92B,n/a,Public Utilities,Telecommunications Equipment,https://old.nasdaq.com/symbol/teo
TDY,Teledyne Technologies Incorporated,336.83,$12.42B,n/a,Capital Goods,Industrial Machinery/Components,https://old.nasdaq.com/symbol/tdy
TFX,Teleflex Incorporated,335.94,$15.64B,n/a,Health Care,Medical/Dental Instruments,https://old.nasdaq.com/symbol/tfx
VIV,Telefonica Brasil S.A.,7.87,$13.29B,n/a,Public Utilities,Telecommunications Equipment,https://old.nasdaq.com/symbol/viv
TEF,Telefonica SA,3.36,$17.64B,1988,Public Utilities,Telecommunications Equipment,https://old.nasdaq.com/symbol/tef
TDA,"Telephone and Data Systems, Inc.",24.98,n/a,n/a,Public Utilities,Telecommunications Equipment,https://old.nasdaq.com/symbol/tda
TDE,"Telephone and Data Systems, Inc.",25.68,n/a,n/a,Public Utilities,Telecommunications Equipment,https://old.nasdaq.com/symbol/tde
TDI,"Telephone and Data Systems, Inc.",25.65,n/a,n/a,Public Utilities,Telecommunications Equipment,https://old.nasdaq.com/symbol/tdi
TDJ,"Telephone and Data Systems, Inc.",25.7,n/a,n/a,Public Utilities,Telecommunications Equipment,https://old.nasdaq.com/symbol/tdj
TDS,"Telephone and Data Systems, Inc.",17.18,$1.96B,n/a,Public Utilities,Telecommunications Equipment,https://old.nasdaq.com/symbol/tds
TU,TELUS Corporation,17.86,$22.93B,n/a,Public Utilities,Telecommunications Equipment,https://old.nasdaq.com/symbol/tu
TDF,"Templeton Dragon Fund, Inc.",24.77,$837.33M,n/a,n/a,n/a,https://old.nasdaq.com/symbol/tdf
EMF,Templeton Emerging Markets Fund,16.73,$271.92M,1987,n/a,n/a,https://old.nasdaq.com/symbol/emf
TEI,"Templeton Emerging Markets Income Fund, Inc.",7.42,$356.15M,1993,n/a,n/a,https://old.nasdaq.com/symbol/tei
GIM,"Templeton Global Income Fund, Inc.",5.19,$696.21M,1988,n/a,n/a,https://old.nasdaq.com/symbol/gim
TPX,"Tempur Sealy International, Inc.",97.38,$5.02B,2003,Consumer Durables,Home Furnishings,https://old.nasdaq.com/symbol/tpx
TS,Tenaris S.A.,11.82,$6.98B,n/a,Basic Industries,Steel/Iron Ore,https://old.nasdaq.com/symbol/ts
TME,Tencent Music Entertainment Group,15.27,$25.62B,2018,Consumer Services,Broadcasting,https://old.nasdaq.com/symbol/tme
THC,Tenet Healthcare Corporation,28.46,$3B,n/a,Health Care,Hospital/Nursing Management,https://old.nasdaq.com/symbol/thc
TNC,Tennant Company,61.72,$1.14B,n/a,Technology,Industrial Machinery/Components,https://old.nasdaq.com/symbol/tnc
TEN,Tenneco Inc.,7.93,$644.41M,n/a,Capital Goods,Auto Parts:O.E.M.,https://old.nasdaq.com/symbol/ten
TVC,Tennessee Valley Authority,26.02,n/a,n/a,Public Utilities,Electric Utilities: Central,https://old.nasdaq.com/symbol/tvc
TVE,Tennessee Valley Authority,25.83,n/a,n/a,Public Utilities,Electric Utilities: Central,https://old.nasdaq.com/symbol/tve
TDC,Teradata Corporation,20.6,$2.25B,n/a,Technology,Computer Software: Prepackaged Software,https://old.nasdaq.com/symbol/tdc
TEX,Terex Corporation,26.37,$1.83B,n/a,Capital Goods,Construction/Ag Equipment/Trucks,https://old.nasdaq.com/symbol/tex
TMX,"Terminix Global Holdings, Inc.",48.83,$6.45B,2014,Consumer Services,Other Consumer Services,https://old.nasdaq.com/symbol/tmx
TX,Ternium S.A.,21.74,$4.27B,n/a,Basic Industries,Steel/Iron Ore,https://old.nasdaq.com/symbol/tx
TRNO,Terreno Realty Corporation,59.81,$4.09B,2010,Finance,Real Estate,https://old.nasdaq.com/symbol/trno
TTI,"Tetra Technologies, Inc.",0.5399,$67.94M,n/a,Energy,Oil & Gas Production,https://old.nasdaq.com/symbol/tti
TEVA,Teva Pharmaceutical Industries Limited,9.12,$9.99B,n/a,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/teva
TPL,Texas Pacific Land Trust,497.58,$3.86B,n/a,Energy,Oil & Gas Production,https://old.nasdaq.com/symbol/tpl
TGH,Textainer Group Holdings Limited,14.79,$788.3M,2007,Technology,Diversified Commercial Services,https://old.nasdaq.com/symbol/tgh
TXT,Textron Inc.,38.83,$8.89B,n/a,Capital Goods,Aerospace,https://old.nasdaq.com/symbol/txt
TFII,TFI International Inc.,47.41,$4.43B,n/a,n/a,n/a,https://old.nasdaq.com/symbol/tfii
AES,The AES Corporation,20.41,$13.58B,n/a,Basic Industries,Electric Utilities: Central,https://old.nasdaq.com/symbol/aes
AZEK,The AZEK Company Inc.,36.71,$5.68B,2020,Consumer Non-Durables,Plastic Products,https://old.nasdaq.com/symbol/azek
BK,The Bank Of New York Mellon Corporation ,35.07,$31.08B,n/a,Finance,Major Banks,https://old.nasdaq.com/symbol/bk
BK^C,The Bank Of New York Mellon Corporation ,25.3,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/bk^c
BX,The Blackstone Group Inc.,55.69,$39.02B,2007,Finance,Investment Managers,https://old.nasdaq.com/symbol/bx
CEE,"The Central and Eastern Europe Fund, Inc.",20.49,$137.4M,n/a,n/a,n/a,https://old.nasdaq.com/symbol/cee
SCHW,The Charles Schwab Corporation,41.13,$77.16B,n/a,Finance,Investment Bankers/Brokers/Service,https://old.nasdaq.com/symbol/schw
SCHW^C,The Charles Schwab Corporation,25.39,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/schw^c
SCHW^D,The Charles Schwab Corporation,25.88,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/schw^d
COO,"The Cooper Companies, Inc. ",333.91,$17.81B,n/a,Health Care,Ophthalmic Goods,https://old.nasdaq.com/symbol/coo
GDV,The Gabelli Dividend & Income Trust,19.09,$1.73B,2003,n/a,n/a,https://old.nasdaq.com/symbol/gdv
GDV^G,The Gabelli Dividend & Income Trust,25.94,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/gdv^g
GDV^H,The Gabelli Dividend & Income Trust,27.18,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/gdv^h
GRX,The Gabelli Healthcare & Wellness Trust,10.78,$195.24M,n/a,n/a,n/a,https://old.nasdaq.com/symbol/grx
GRX^B,The Gabelli Healthcare & Wellness Trust,25.9408,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/grx^b
GDL,The GDL Fund,8.45,$121.75M,2007,n/a,n/a,https://old.nasdaq.com/symbol/gdl
GDL^C,The GDL Fund,51.03,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/gdl^c
THG,"The Hanover Insurance Group, Inc.",100.23,$3.65B,n/a,Finance,Property-Casualty Insurers,https://old.nasdaq.com/symbol/thg
TRV,"The Travelers Companies, Inc.",127,$32.17B,n/a,Finance,Property-Casualty Insurers,https://old.nasdaq.com/symbol/trv
TMO,Thermo Fisher Scientific Inc,527.66,$209.13B,n/a,Capital Goods,Industrial Machinery/Components,https://old.nasdaq.com/symbol/tmo
THR,"Thermon Group Holdings, Inc.",10.71,$355.23M,2011,Energy,Industrial Machinery/Components,https://old.nasdaq.com/symbol/thr
TPRE,Third Point Reinsurance Ltd.,8.28,$790.98M,2013,Finance,Property-Casualty Insurers,https://old.nasdaq.com/symbol/tpre
TRI,Thomson Reuters Corp,86.93,$43.17B,n/a,Consumer Services,Publishing,https://old.nasdaq.com/symbol/tri
THO,"Thor Industries, Inc.",88.73,$4.9B,n/a,Consumer Non-Durables,Homebuilding,https://old.nasdaq.com/symbol/tho
TDW,Tidewater Inc.,5.95,$240.15M,2017,Consumer Services,Marine Transportation,https://old.nasdaq.com/symbol/tdw
TDW.WS.A,Tidewater Inc.,n/a,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/tdw.ws.a
TDW.WS.B,Tidewater Inc.,n/a,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/tdw.ws.b
TIF,Tiffany & Co.,131.15,$15.92B,1987,Consumer Services,Consumer Specialties,https://old.nasdaq.com/symbol/tif
TLYS,"Tilly&#39;s, Inc.",6.44,$191.78M,2012,Consumer Services,Clothing/Shoe/Accessory Stores,https://old.nasdaq.com/symbol/tlys
TIMB,TIM S.A.,11.28,$5.46B,2020,Public Utilities,Telecommunications Equipment,https://old.nasdaq.com/symbol/timb
TKR,Timken Company (The),63.04,$4.75B,n/a,Capital Goods,Metal Fabrications,https://old.nasdaq.com/symbol/tkr
TMST,TimkenSteel Corporation,4.18,$188.74M,2014,Basic Industries,Steel/Iron Ore,https://old.nasdaq.com/symbol/tmst
TWI,"Titan International, Inc.",3.32,$202.27M,n/a,Basic Industries,Steel/Iron Ore,https://old.nasdaq.com/symbol/twi
TJX,"TJX Companies, Inc. (The)",53.94,$64.68B,n/a,Consumer Services,Clothing/Shoe/Accessory Stores,https://old.nasdaq.com/symbol/tjx
TOL,"Toll Brothers, Inc.",45.38,$5.73B,n/a,Capital Goods,Homebuilding,https://old.nasdaq.com/symbol/tol
TR,"Tootsie Roll Industries, Inc.",30.49,$2.03B,n/a,Consumer Non-Durables,Specialty Foods,https://old.nasdaq.com/symbol/tr
BLD,TopBuild Corp.,170.35,$5.64B,2015,Basic Industries,Engineering & Construction,https://old.nasdaq.com/symbol/bld
TTC,Toro Company (The),86.8,$9.31B,n/a,Capital Goods,Tools/Hardware,https://old.nasdaq.com/symbol/ttc
TD,Toronto Dominion Bank (The),45.62,$82.67B,n/a,Finance,Commercial Banks,https://old.nasdaq.com/symbol/td
SNPR,Tortoise Acquisition Corp. II,9.9,$426.94M,2020,Finance,Business Services,https://old.nasdaq.com/symbol/snpr
SNPR.U,Tortoise Acquisition Corp. II,n/a,n/a,2020,n/a,n/a,https://old.nasdaq.com/symbol/snpr.u
SNPR.WS,Tortoise Acquisition Corp. II,n/a,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/snpr.ws
NDP,"Tortoise Energy Independence Fund, Inc.",9.63,$17.78M,2012,n/a,n/a,https://old.nasdaq.com/symbol/ndp
TYG,Tortoise Energy Infrastructure Corporation,15.48,$206.41M,2004,n/a,n/a,https://old.nasdaq.com/symbol/tyg
TEAF,Tortoise Essential Assets Income Term Fund,11.95,$161.22M,2019,n/a,n/a,https://old.nasdaq.com/symbol/teaf
NTG,"Tortoise Midstream Energy Fund, Inc.",15.25,$96.39M,2010,n/a,n/a,https://old.nasdaq.com/symbol/ntg
TTP,"Tortoise Pipeline & Energy Fund, Inc.",11.52,$28.85M,2011,n/a,n/a,https://old.nasdaq.com/symbol/ttp
TPZ,"Tortoise Power and Energy Infrastructure Fund, Inc",8.355,$58.08M,2009,n/a,n/a,https://old.nasdaq.com/symbol/tpz
TOT,Total SE,32.47,$85.35B,n/a,Energy,Oil & Gas Production,https://old.nasdaq.com/symbol/tot
TSQ,"Townsquare Media, Inc.",4.96,$94.13M,2014,Consumer Services,Broadcasting,https://old.nasdaq.com/symbol/tsq
TM,Toyota Motor Corp Ltd Ord,137.2,$191.8B,n/a,Capital Goods,Auto Manufacturing,https://old.nasdaq.com/symbol/tm
TPGY.U,TPG Pace Beneficial Finance Corp.,n/a,n/a,2020,n/a,n/a,https://old.nasdaq.com/symbol/tpgy.u
PACE.U,TPG Pace Tech Opportunities Corp.,n/a,n/a,2020,n/a,n/a,https://old.nasdaq.com/symbol/pace.u
TRTX,"TPG RE Finance Trust, Inc.",7.93,$608.68M,2017,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/trtx
TT,Trane Technologies plc,144.32,$34.65B,n/a,Capital Goods,Auto Parts:O.E.M.,https://old.nasdaq.com/symbol/tt
TAC,TransAlta Corporation,6.37,$1.75B,n/a,Public Utilities,Electric Utilities: Central,https://old.nasdaq.com/symbol/tac
TCI,"Transcontinental Realty Investors, Inc.",24.24,$211.32M,n/a,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/tci
TDG,Transdigm Group Incorporated,520.46,$28.21B,2006,Capital Goods,Military/Government/Technical,https://old.nasdaq.com/symbol/tdg
RIG,Transocean Ltd.,0.9953,$612.22M,n/a,Energy,Oil & Gas Production,https://old.nasdaq.com/symbol/rig
TGS,Transportadora De Gas Sa Ord B,5.34,$812.28M,n/a,Public Utilities,Natural Gas Distribution,https://old.nasdaq.com/symbol/tgs
TRU,TransUnion,88.13,$16.77B,2015,Finance,Finance: Consumer Services,https://old.nasdaq.com/symbol/tru
TREB,Trebia Acquisition Corp.,9.95,$643.64M,2020,Finance,Business Services,https://old.nasdaq.com/symbol/treb
TREB.U,Trebia Acquisition Corp.,n/a,n/a,2020,n/a,n/a,https://old.nasdaq.com/symbol/treb.u
TREB.WS,Trebia Acquisition Corp.,n/a,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/treb.ws
TREC,Trecora Resources,6.47,$197.3M,n/a,Energy,Integrated oil Companies,https://old.nasdaq.com/symbol/trec
TG,Tredegar Corporation,14.54,$487.34M,n/a,Capital Goods,Metal Fabrications,https://old.nasdaq.com/symbol/tg
THS,"Treehouse Foods, Inc.",36.3,$2.05B,n/a,Consumer Non-Durables,Packaged Foods,https://old.nasdaq.com/symbol/ths
TREX,"Trex Company, Inc.",79.61,$9.22B,n/a,Basic Industries,Forest Products,https://old.nasdaq.com/symbol/trex
TY,Tri Continental Corporation,27.05,$1.44B,n/a,n/a,n/a,https://old.nasdaq.com/symbol/ty
TY^,Tri Continental Corporation,56.79,n/a,n/a,Consumer Services,Miscellaneous,https://old.nasdaq.com/symbol/ty^
TPH,"TRI Pointe Group, Inc.",17.12,$2.17B,2013,Capital Goods,Homebuilding,https://old.nasdaq.com/symbol/tph
TRNE,Trine Acquisition Corp.,10.49,$393.57M,2019,Technology,Computer peripheral equipment,https://old.nasdaq.com/symbol/trne
TRNE.U,Trine Acquisition Corp.,n/a,n/a,2019,n/a,n/a,https://old.nasdaq.com/symbol/trne.u
TRNE.WS,Trine Acquisition Corp.,n/a,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/trne.ws
TNET,"TriNet Group, Inc.",74.41,$4.96B,2014,Miscellaneous,Business Services,https://old.nasdaq.com/symbol/tnet
TRN,"Trinity Industries, Inc.",19.84,$2.26B,n/a,Capital Goods,Railroads,https://old.nasdaq.com/symbol/trn
TSE,Trinseo S.A.,36.8,$1.41B,2014,Basic Industries,Major Chemicals,https://old.nasdaq.com/symbol/tse
TPVG,TriplePoint Venture Growth BDC Corp.,11.95,$367.87M,2014,n/a,n/a,https://old.nasdaq.com/symbol/tpvg
TPVY,TriplePoint Venture Growth BDC Corp.,25.34,n/a,2017,n/a,n/a,https://old.nasdaq.com/symbol/tpvy
GTS,Triple-S Management Corporation,22.21,$520.55M,2007,Finance,Accident &Health Insurance,https://old.nasdaq.com/symbol/gts
TRTN,Triton International Limited,37.65,$2.58B,2016,Technology,Diversified Commercial Services,https://old.nasdaq.com/symbol/trtn
TRTN^A,Triton International Limited,26.5,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/trtn^a
TRTN^B,Triton International Limited,25.35,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/trtn^b
TRTN^C,Triton International Limited,24.61,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/trtn^c
TRTN^D,Triton International Limited,24.1,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/trtn^d
TGI,"Triumph Group, Inc.",7.6,$395.75M,1996,Capital Goods,Aerospace,https://old.nasdaq.com/symbol/tgi
TROX,Tronox Holdings plc,11.7,$1.68B,n/a,Basic Industries,Major Chemicals,https://old.nasdaq.com/symbol/trox
TBI,"TrueBlue, Inc.",15.62,$554.08M,n/a,Technology,Professional Services,https://old.nasdaq.com/symbol/tbi
TFC,Truist Financial Corporation,42.99,$57.96B,n/a,Finance,Major Banks,https://old.nasdaq.com/symbol/tfc
TFC^F,Truist Financial Corporation,25.58,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/tfc^f
TFC^G,Truist Financial Corporation,25.41,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/tfc^g
TFC^H,Truist Financial Corporation,25.86,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/tfc^h
TFC^I,Truist Financial Corporation,25.52,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/tfc^i
TFC^O,Truist Financial Corporation,27.61,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/tfc^o
TFC^R,Truist Financial Corporation,26.37,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/tfc^r
TNP,Tsakos Energy Navigation Ltd,7.51,$141.05M,2002,Transportation,Marine Transportation,https://old.nasdaq.com/symbol/tnp
TNP^D,Tsakos Energy Navigation Ltd,20.09,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/tnp^d
TNP^E,Tsakos Energy Navigation Ltd,19.43,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/tnp^e
TNP^F,Tsakos Energy Navigation Ltd,19.445,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/tnp^f
TUFN,Tufin Software Technologies Ltd.,6.77,$241.78M,2019,Technology,EDP Services,https://old.nasdaq.com/symbol/tufn
TUP,Tupperware Brands Corporation,31.81,$1.56B,n/a,Consumer Non-Durables,Plastic Products,https://old.nasdaq.com/symbol/tup
TKC,Turkcell Iletisim Hizmetleri AS,4.77,$4.17B,n/a,Public Utilities,Telecommunications Equipment,https://old.nasdaq.com/symbol/tkc
TPB,"Turning Point Brands, Inc.",38.4,$735.9M,2016,Consumer Non-Durables,Tobacco,https://old.nasdaq.com/symbol/tpb
TRQ,Turquoise Hill Resources Ltd.,8.88,$1.79B,n/a,Basic Industries,Precious Metals,https://old.nasdaq.com/symbol/trq
TPC,Tutor Perini Corporation,12.85,$652.41M,n/a,Basic Industries,General Bldg Contractors - Nonresidential Bldgs,https://old.nasdaq.com/symbol/tpc
TWLO,Twilio Inc.,292.13,$46.88B,2016,Technology,Computer Software: Prepackaged Software,https://old.nasdaq.com/symbol/twlo
